DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,DSW,THC,LMS,SS,LX,YLG,CH,Q,q_t+1
0,0,0.1,0.1,0,0.1,0,80.64,0,0,0.1,0.7,0,0.1,0,79.06,0,0,0.1,0.7,0,0.1,0,77.48,0,1,0.1,0.7,0,0.1,0,75.9,0,1,0.1,0.7,0,0.1,0,75.9,0,1,0.1,0.7,0,0.1,0,74.32,0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,35.06
0,0,0.1,0.7,0,0.1,0,79.06,0,0,0.1,0.7,0,0.1,0,77.48,0,1,0.1,0.7,0,0.1,0,75.9,0,1,0.1,0.7,0,0.1,0,74.32,0,1,0.1,0.7,0,0.1,0,74.32,0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,32.82
0,0,0.1,0.7,0,0.1,0,77.48,0,1,0.1,0.7,0,0.1,0,75.9,0,1,0.1,0.7,0,0.1,0,74.32,0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,32.6
0,1,0.1,0.7,0,0.1,0,75.9,0,1,0.1,0.7,0,0.1,0,74.32,0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,34.4
0,1,0.1,0.7,0,0.1,0,74.32,0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,37.3
0,1,0.1,0.7,0,0.1,0,72.74,0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,54.7
0,1,0.1,0.7,0,0.1,0,71.16,0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,87
0,1,0.1,0.7,0,0.1,0,69.58,0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,214
0,1,0.1,0.7,0,0.1,0,68,0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,356
0,1,0.1,0.7,0,0.1,0,70,0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,580.66
0,0,0.47,0.5,0.5,0.5,1,37.3,1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,705
1,1,0.47,0.5,0.5,0.5,1,35.06,1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,687
1,1,0.47,0.5,0.5,0.5,1,32.82,7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,658.58
7,8,8.7,9.9,10,12,5,32.6,13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,630.16
13,14,13.7,12.6,9,8.9,10,34.4,13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,601.75
13,14,13.7,12.6,9,8.9,10,37.3,8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,573.33
8,8,10.1,10.2,9,10.8,12,54.7,1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,544.91
1,1.5,2.6,2.9,5,8,9,87,1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,516.5
1,1.5,2.6,2.9,5,8,9,214,2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,488.08
2,2,2.8,2.7,2,4.6,3,356,6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,459.66
6,5,4.7,4.6,3,3.2,2,580.66,6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,431.25
6,5,4.7,4.6,3,3.2,2,705,0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,402.83
0,0,0.9,0.3,0,0.23,0,687,0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,374.41
0,0,0.55,0.3,0.5,0.23,0,658.58,0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,346
0,0,0.55,0.3,0.5,0.23,0,630.16,3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,329.87
3,2,3.7,2.9,4,3.5,3,601.75,1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,313.75
1.5,1.5,3.2,3.2,4,5.3,6,573.33,1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,297.62
1.5,1.5,3.2,3.2,4,5.3,6,544.91,0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,281.5
0,0.3,0.7,1.03,1.3,2.8,1,516.5,0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,265.37
0,0.3,0.7,1.03,1.3,1.2,1,488.08,0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,249.25
0,0.3,0.7,1.03,1.3,1.2,1,459.66,0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,233.12
0,0,0.7,1.03,0,0.1,0,431.25,0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,217
0,0,0.7,1.03,0,0.1,0,402.83,0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,208.12
0,0,0.7,1.03,0,0.1,0,374.41,0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,199.25
0,0,0.37,0.47,0,0.3,0,346,0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,190.37
0,0,0.37,0.47,0,0.3,0,329.87,0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,181.5
0,0,0.37,0.47,0,0.3,0,313.75,0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,172.62
0,0,0.1,0.13,0,0.37,0,297.62,0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,163.75
0,0,0.1,0.13,0,0.37,0,281.5,0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,154.87
0,0,0.1,0.13,0,0.37,0,265.37,0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,146
0,0,0.1,0.13,0,0.1,0,249.25,0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,141.12
0,0,0.1,0.13,0,0.1,0,233.12,0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,136.25
0,0,0.1,0.13,0,0.1,0,217,0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,131.37
0,0,0.1,0.13,0,0.1,0,208.12,0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,126.5
0,0,0.1,0.13,0,0.1,0,199.25,0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,121.62
0,0,0.1,0.13,0,0.1,0,190.37,0,0,0.1,0.13,0,0.1,0,181.5,0,0,0.1,0.13,0,0.1,0,172.62,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.1,0,163.75,0,0,0.1,0.13,0,0.5,0,154.87,0,0,0.3,0.25,0,0.5,0,146,0,0,0.3,0.25,0,0.5,0,141.12,0,0,0.1,0.37,0,0.33,0,136.25,0,0,0.1,0.37,0,0.33,0,131.37,0,0,0.1,0.37,0,0.33,0,126.5,0,0.5,0.23,0.37,0.3,0.37,0,121.62,116.75
